address	available_bike_stands	available_bikes	banking	bike_stands	bonus	contract_name	last_update	lat	lng	name	number	status	idr
112 RUE VERCINGETORIX - 75014 PARIS	43	18	0	67	0	Paris	25/07/2013 14:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3532815
112 RUE VERCINGETORIX - 75014 PARIS	44	17	0	67	0	Paris	25/07/2013 14:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3534044
112 RUE VERCINGETORIX - 75014 PARIS	46	15	0	67	0	Paris	25/07/2013 14:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3535273
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	25/07/2013 14:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3536502
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	25/07/2013 14:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3537731
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	25/07/2013 14:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3538960
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	25/07/2013 15:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3540189
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	25/07/2013 15:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3541418
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	25/07/2013 15:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3542647
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	25/07/2013 15:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3543876
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	25/07/2013 15:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3545105
112 RUE VERCINGETORIX - 75014 PARIS	48	13	0	67	0	Paris	25/07/2013 15:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3546334
112 RUE VERCINGETORIX - 75014 PARIS	48	13	0	67	0	Paris	25/07/2013 15:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3547563
112 RUE VERCINGETORIX - 75014 PARIS	49	12	0	67	0	Paris	25/07/2013 15:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3548792
112 RUE VERCINGETORIX - 75014 PARIS	49	12	0	67	0	Paris	25/07/2013 15:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3550021
112 RUE VERCINGETORIX - 75014 PARIS	49	12	0	67	0	Paris	25/07/2013 15:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3551250
112 RUE VERCINGETORIX - 75014 PARIS	50	11	0	67	0	Paris	25/07/2013 15:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3552479
112 RUE VERCINGETORIX - 75014 PARIS	50	11	0	67	0	Paris	25/07/2013 15:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3553708
112 RUE VERCINGETORIX - 75014 PARIS	50	11	0	67	0	Paris	25/07/2013 16:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3554937
112 RUE VERCINGETORIX - 75014 PARIS	50	11	0	67	0	Paris	25/07/2013 16:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3556166
112 RUE VERCINGETORIX - 75014 PARIS	51	10	0	67	0	Paris	25/07/2013 16:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3557395
112 RUE VERCINGETORIX - 75014 PARIS	52	9	0	67	0	Paris	25/07/2013 16:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3558624
112 RUE VERCINGETORIX - 75014 PARIS	53	8	0	67	0	Paris	25/07/2013 16:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3559853
112 RUE VERCINGETORIX - 75014 PARIS	52	9	0	67	0	Paris	25/07/2013 16:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3561082
112 RUE VERCINGETORIX - 75014 PARIS	52	9	0	67	0	Paris	25/07/2013 16:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3562311
112 RUE VERCINGETORIX - 75014 PARIS	52	9	0	67	0	Paris	25/07/2013 16:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3563540
112 RUE VERCINGETORIX - 75014 PARIS	52	9	0	67	0	Paris	25/07/2013 16:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3564769
112 RUE VERCINGETORIX - 75014 PARIS	52	9	0	67	0	Paris	25/07/2013 16:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3565998
112 RUE VERCINGETORIX - 75014 PARIS	52	9	0	67	0	Paris	25/07/2013 16:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3567227
112 RUE VERCINGETORIX - 75014 PARIS	53	8	0	67	0	Paris	25/07/2013 16:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3568456
112 RUE VERCINGETORIX - 75014 PARIS	53	8	0	67	0	Paris	25/07/2013 17:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3569685
112 RUE VERCINGETORIX - 75014 PARIS	53	8	0	67	0	Paris	25/07/2013 17:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3570914
112 RUE VERCINGETORIX - 75014 PARIS	53	8	0	67	0	Paris	25/07/2013 17:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3572143
112 RUE VERCINGETORIX - 75014 PARIS	53	8	0	67	0	Paris	25/07/2013 17:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3573372
112 RUE VERCINGETORIX - 75014 PARIS	51	10	0	67	0	Paris	25/07/2013 17:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3574601
112 RUE VERCINGETORIX - 75014 PARIS	52	9	0	67	0	Paris	25/07/2013 17:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3575830
112 RUE VERCINGETORIX - 75014 PARIS	52	9	0	67	0	Paris	25/07/2013 17:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3577059
112 RUE VERCINGETORIX - 75014 PARIS	51	10	0	67	0	Paris	25/07/2013 17:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3578288
112 RUE VERCINGETORIX - 75014 PARIS	51	10	0	67	0	Paris	25/07/2013 17:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3579517
112 RUE VERCINGETORIX - 75014 PARIS	52	9	0	67	0	Paris	25/07/2013 17:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3580746
112 RUE VERCINGETORIX - 75014 PARIS	52	9	0	67	0	Paris	25/07/2013 17:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3581975
112 RUE VERCINGETORIX - 75014 PARIS	53	8	0	67	0	Paris	25/07/2013 17:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3583204
112 RUE VERCINGETORIX - 75014 PARIS	54	7	0	67	0	Paris	25/07/2013 18:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3584433
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 18:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3585662
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 18:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3586891
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 18:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3588120
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 18:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3589349
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 18:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3590578
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 18:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3591807
112 RUE VERCINGETORIX - 75014 PARIS	58	3	0	67	0	Paris	25/07/2013 18:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3593036
112 RUE VERCINGETORIX - 75014 PARIS	58	3	0	67	0	Paris	25/07/2013 18:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3594265
112 RUE VERCINGETORIX - 75014 PARIS	58	3	0	67	0	Paris	25/07/2013 18:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3595494
112 RUE VERCINGETORIX - 75014 PARIS	58	3	0	67	0	Paris	25/07/2013 18:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3596723
112 RUE VERCINGETORIX - 75014 PARIS	59	2	0	67	0	Paris	25/07/2013 18:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3597952
112 RUE VERCINGETORIX - 75014 PARIS	60	1	0	67	0	Paris	25/07/2013 19:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3599181
112 RUE VERCINGETORIX - 75014 PARIS	59	2	0	67	0	Paris	25/07/2013 19:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3600410
112 RUE VERCINGETORIX - 75014 PARIS	59	2	0	67	0	Paris	25/07/2013 19:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3601639
112 RUE VERCINGETORIX - 75014 PARIS	58	3	0	67	0	Paris	25/07/2013 19:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3602868
112 RUE VERCINGETORIX - 75014 PARIS	58	3	0	67	0	Paris	25/07/2013 19:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3604097
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 19:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3605326
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 19:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3606555
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 19:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3607784
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 19:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3609013
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 19:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3610242
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 19:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3611471
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 19:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3612700
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 20:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3613929
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 20:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3615158
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 20:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3616387
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 20:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3617616
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 20:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3618845
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 20:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3620074
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 20:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3621303
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 20:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3622532
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 20:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3623761
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 20:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3624990
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 20:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3626219
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 20:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3627448
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 21:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3628677
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 21:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3629906
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 21:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3631135
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 21:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3632364
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 21:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3633593
112 RUE VERCINGETORIX - 75014 PARIS	57	4	0	67	0	Paris	25/07/2013 21:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3634822
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 21:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3636051
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 21:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3637280
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 21:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3638509
112 RUE VERCINGETORIX - 75014 PARIS	56	5	0	67	0	Paris	25/07/2013 21:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3639738
112 RUE VERCINGETORIX - 75014 PARIS	54	7	0	67	0	Paris	25/07/2013 21:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3640967
112 RUE VERCINGETORIX - 75014 PARIS	54	7	0	67	0	Paris	25/07/2013 21:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3642196
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 22:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3643425
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 22:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3644654
112 RUE VERCINGETORIX - 75014 PARIS	54	7	0	67	0	Paris	25/07/2013 22:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3645883
112 RUE VERCINGETORIX - 75014 PARIS	54	7	0	67	0	Paris	25/07/2013 22:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3647112
112 RUE VERCINGETORIX - 75014 PARIS	53	8	0	67	0	Paris	25/07/2013 22:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3648341
112 RUE VERCINGETORIX - 75014 PARIS	53	8	0	67	0	Paris	25/07/2013 22:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3649570
112 RUE VERCINGETORIX - 75014 PARIS	53	8	0	67	0	Paris	25/07/2013 22:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3650799
112 RUE VERCINGETORIX - 75014 PARIS	54	7	0	67	0	Paris	25/07/2013 22:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3652028
112 RUE VERCINGETORIX - 75014 PARIS	54	7	0	67	0	Paris	25/07/2013 22:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3653257
112 RUE VERCINGETORIX - 75014 PARIS	54	7	0	67	0	Paris	25/07/2013 22:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3654486
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 22:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3655715
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 22:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3656944
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 23:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3658173
112 RUE VERCINGETORIX - 75014 PARIS	55	6	0	67	0	Paris	25/07/2013 23:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3659402
112 RUE VERCINGETORIX - 75014 PARIS	54	7	0	67	0	Paris	25/07/2013 23:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3660631
112 RUE VERCINGETORIX - 75014 PARIS	54	7	0	67	0	Paris	25/07/2013 23:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3661860
112 RUE VERCINGETORIX - 75014 PARIS	53	8	0	67	0	Paris	25/07/2013 23:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3663089
112 RUE VERCINGETORIX - 75014 PARIS	51	10	0	67	0	Paris	25/07/2013 23:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3664318
112 RUE VERCINGETORIX - 75014 PARIS	51	10	0	67	0	Paris	25/07/2013 23:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3665547
112 RUE VERCINGETORIX - 75014 PARIS	51	10	0	67	0	Paris	25/07/2013 23:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3666776
112 RUE VERCINGETORIX - 75014 PARIS	50	11	0	67	0	Paris	25/07/2013 23:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3668005
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	25/07/2013 23:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3669234
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	25/07/2013 23:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3670463
112 RUE VERCINGETORIX - 75014 PARIS	46	15	0	67	0	Paris	25/07/2013 23:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3671692
112 RUE VERCINGETORIX - 75014 PARIS	46	15	0	67	0	Paris	26/07/2013 00:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3672921
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 00:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3674150
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 00:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3675379
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 00:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3676608
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 00:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3677837
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 00:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3679066
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 00:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3680295
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 00:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3681524
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 00:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3682753
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 00:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3683982
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 00:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3685211
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 00:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3686440
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3687669
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3688898
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3690127
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3691356
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3692585
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3693814
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3695043
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3696272
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3697501
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3698730
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:50	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3699959
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 01:55	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3701188
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 02:00	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3702417
112 RUE VERCINGETORIX - 75014 PARIS	47	14	0	67	0	Paris	26/07/2013 02:05	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3703646
112 RUE VERCINGETORIX - 75014 PARIS	48	13	0	67	0	Paris	26/07/2013 02:10	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3704875
112 RUE VERCINGETORIX - 75014 PARIS	48	13	0	67	0	Paris	26/07/2013 02:15	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3706104
112 RUE VERCINGETORIX - 75014 PARIS	48	13	0	67	0	Paris	26/07/2013 02:20	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3707333
112 RUE VERCINGETORIX - 75014 PARIS	48	13	0	67	0	Paris	26/07/2013 02:25	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3708562
112 RUE VERCINGETORIX - 75014 PARIS	48	13	0	67	0	Paris	26/07/2013 02:30	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3709791
112 RUE VERCINGETORIX - 75014 PARIS	48	13	0	67	0	Paris	26/07/2013 02:35	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3711020
112 RUE VERCINGETORIX - 75014 PARIS	48	13	0	67	0	Paris	26/07/2013 02:40	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3712249
112 RUE VERCINGETORIX - 75014 PARIS	48	13	0	67	0	Paris	26/07/2013 02:45	48,83425925	2,313391647	14029 - GERGOVIE VERCINGETORIX	14029	OPEN	3713478
